node,betweenness_centrality,in_degree,freq_in_long,in_degree_centrality,max_out_amount,clustering_coefficient,degree_centrality,out_degree,max_in_amount,avg_out_amount,is_phisher
0x5948c2cfb58ce9ea076a4cc1e6b90f390d2c14bb,3.8e-07,6,0.033333,0.00018873,4.0,0.04761905,0.00075493,6,4.0,1.172161,1
0xb1592e74907bbde968fff5ea4fc7931086945062,0.0,4,0.022222,0.00015888,2.0,0.2,0.00055609,9,2.0,0.455697,1
0x82a759bb9848133f1cf6936318306072ef7a637b,0.00014407,16,0.011111,0.00032773,5.536502,0.0,0.00079592,15,5.0,0.954886,1
0xf0709766763449b0498d497d56e5ca290a52df5a,0.0,1,0.005556,0.00012361,0.0,0.0,0.00012361,0,0.005,0.0,0
0x3b05cfb09d198071a779d4c1f96a30b008776673,0.00180746,18,0.05,0.00010399,52.246358,0.01402688,0.00057668,98,55.04624,3.13495,1
0xa4fe2874a4ad464a50cb72a8c0b1a6ab221a7c17,2.441e-05,31,0.172222,0.000313,37.953041,0.02216749,0.00032418,2,10.0,19.476521,1
0x7fc1cbddc1de9044ac5bdfea23f99151a15542db,0.0,0,0.0,0.0,0.0,0.0,0.0016,1,0.0,0.0,0
0xb2d676baa4573fa86fa7a06da723d69145a30b18,0.0,1,0.005556,0.00028225,0.0,0.0,0.00028225,0,0.0,0.0,0
0xf6bbfbff12d0bec5cb7b491474a062e9f374dc14,2.058e-05,2,0.011111,0.00031651,0.205772,0.33333333,0.00047476,1,0.124558,0.205772,1
0x7e442ed5e4c80f494c29fef0ed78e1853945ae9d,0.0,2,0.011111,0.00169779,0.019094,1.0,0.00509338,2,0.01,0.009547,1
0x3dd5e80a12fc823e992f57ad7c900fee6df4b7bf,0.0,1,0.005556,8.643e-05,0.0,1.0,0.00017286,1,0.0004,0.0,0
0x1161acf9a61b8cd951f5364e897c586883a1fe76,0.0006653,6,0.033333,0.00046742,7.0,0.0,0.00065439,2,7.00042,5.345588,1
0x1e985f0904575d810bc555607968c4e52b91ec0e,5.726e-05,3,0.016667,0.00016359,0.675,0.06666667,0.00057255,6,0.6818,0.204098,1
0x8a3af8217c7ef0048b3529ac88505e74094e63b7,0.0,1,0.005556,0.00014164,0.0,0.0,0.00014164,0,0.100727,0.0,0
0xa877bb0702ed4576c101049fdcc0c03f9fbf148e,0.0,0,0.0,0.0,0.0,0.0,0.00019257,1,0.0,0.0,0
0x7bc7f83a9a7a55f2e2f7779b2846088e7edcacaa,0.00968502,10,0.055556,0.00124206,16.949,0.0,0.00138007,1,7.0,16.949,1
0x1fc58400077c85f44220c75f611feeb920309f72,0.0,0,0.0,0.0,0.299979,0.0,0.00010522,1,0.0,0.299979,0
0x3cdacdd8e4d8788c64cd8bf048c44d9950c393e3,0.0,0,0.0,0.0,0.0,0.0,0.00010779,1,0.0,0.0,0
0x87318b9b7eed24f69907d53eb7727c0a590f3588,1.388e-05,23,0.127778,0.00053749,22.60623,0.0513834,0.00056192,1,4.924047,22.60623,1
0x2dbe0f03f1dddbdbc87557e86df3878ae25af855,1.044e-05,2022,0.477778,0.02696323,55.0,7.356e-05,0.02700862,233,65.0,2.576256,1
0x319b3c1e80ec04c93d12d3b17468a36d34fa46f7,0.0,0,0.0,0.0,0.0,0.0,0.00038454,3,0.0,0.0,0
0x59027d7292ae7f48fb80f562a946d8115f98608e,0.0,25,0.027778,0.00017278,60.99958,0.1,0.00030237,31,61.0,12.980653,1
0xe90f73973a372858da91a99a88edfac1afc7e1a6,0.0,0,0.0,0.0,0.0,0.0,0.000168,4,0.0,0.0,0
0xa5d13912201028f8d3c249a7eacc92cd49cb3b7b,2.322e-05,5,0.027778,0.00013736,0.02141,0.03636364,0.00041209,13,0.028246,0.001666,1
0xbea7107ea3e4e373a1c9f1e3a99c523dc9791b1f,0.00643863,1,0.005556,0.01408451,0.007272,0.0,0.04225352,2,0.00832,0.00374,1
0x9050082562d05cf4988f07a7150af6b61d4ecabe,0.0,22,0.122222,0.00057699,4.045196,0.71428571,0.00065941,21,4.046246,1.013381,1
0x7e29cce5b30c09a02291da75a2fc8297ee8526aa,0.0,1,0.005556,0.0001316,0.0,0.0,0.0001316,0,0.001,0.0,0
0x67d86bbe85d020ef1a9029379b67c1709b6e299e,0.0,1,0.005556,0.00014164,0.0,0.0,0.00014164,0,0.999912,0.0,0
0x70a902ed7ae3c7cbf2df0f710c11852ac30e29c2,0.00038849,37,0.183333,0.0006253,68.4962,0.01709402,0.00187591,19,16.295,8.673711,1
0x3aa6e776b9a95d78cbf68adaf140ad257664be41,0.00072827,1,0.005556,0.00047326,0.009095,1.0,0.00141978,2,0.01,0.004548,1
0x9b45ec326476ba17d75560975fcc5e2e6a91a813,0.0,2,0.011111,0.00014296,0.0,0.0,0.00014296,0,0.1092,0.0,0
0x861112739154a772de4580018c114ed4e0afb3b0,0.0,0,0.0,0.0,0.0,0.0,0.0002348,4,0.0,0.0,0
0x3952c5c0c6ae4de8aa7711796233c95c5895aa96,0.0,0,0.0,0.0,0.0,0.0,0.00018911,1,0.0,0.0,0
0x599b027a9143275b45c14f1b310c1cddf28e9caf,0.0,0,0.0,0.0,0.0,0.0,0.00011357,1,0.0,0.0,0
0xbc7d1a5fcca10fe25f729085b52b2ffd38a79e36,0.0,0,0.0,0.0,0.0,0.0,0.00040984,1,0.0,0.0,0
0x2e1c686f075b4039bbc539f1d3454403e6de1567,3.202e-05,22,0.111111,0.00018147,10.13,0.04516129,0.00064523,75,10.136287,0.444957,1
0xef7149290d68db4ae877c8fa32e89f99939eb2bd,0.07519465,185,0.011111,0.03231479,0.05,0.00251607,0.03253462,73,0.1,0.004655,1
0xd7caf2d9510e4fd1330c6fe89a1b1a46528f75e4,0.0,1,0.005556,0.00029104,0.0,0.0,0.00029104,0,0.1,0.0,0
0x980a90e0ee0265d53529f5d42ca348b030061c57,0.0,0,0.0,0.0,0.0,0.0,0.0002448,1,0.0,0.0,0
0x2a28b909aec7c6b9b76ed5177bb43a9d3ea120f2,0.0,0,0.0,0.0,0.0,0.0,0.00010412,1,0.0,0.0,0
0x88c0ed59c8d70e5417a6cbd3fe0c8d2d633d1729,0.0,0,0.0,0.0,0.0,0.0,0.0002244,4,0.0,0.0,0
0xb9ba61669e7652970180b3b98972b001b8fc88d2,0.0,2,0.011111,0.00026254,1.599475,0.66666667,0.0003938,1,1.0,1.599475,1
0xd398718920da19ce2e207ec4631793622a4c9471,0.0,1,0.005556,0.00011585,0.0,0.0,0.00011585,0,0.205,0.0,0
0xc3468d0e49a525ffa482eeb9830e38ad067cfe93,0.0,1,0.005556,0.00019751,0.0,0.0,0.00019751,0,2.288289,0.0,0
0x6937c24cff1f1686463db56a36bc462f28260032,0.0,0,0.0,0.0,0.0,0.0,0.00010265,2,0.0,0.0,0
0x009e9dc2a8859be3d7d2a2659c13c1128390e194,0.0,14,0.077778,0.00057013,0.0,0.0,0.00057013,0,0.444005,0.0,0
0x9a803adf926c88cecf82448cfe3ab27587093344,0.0,0,0.0,0.0,0.0,0.0,0.00011199,1,0.0,0.0,0
0x39a5c85e54ab3fda347d26af3d3fce81fc74f8bb,3.1e-07,4,0.022222,4.229e-05,0.000123,0.01333333,0.00035241,31,0.01,1.2e-05,1
0x69f8e87518129498da751f26ea2309db05e7270b,0.00133405,365,2.027778,0.00119045,16.4,0.00770015,0.00122059,28,10.5,3.429336,1
0x664f35b19fbc194f5953ee3c58cc5eae3dd6287c,0.0,0,0.0,0.0,0.0,0.0,0.00023529,1,0.0,0.0,0
0x83940770976605dda722a620dd9d91825c8d65dc,1.082e-05,5,0.027778,0.00022541,2.668061,0.13333333,0.00027049,1,0.994,2.668061,1
0x550520a2e344aba1ab93e7586ccf31155d8c40d6,0.0,0,0.0,0.0,0.0,0.0,0.00028225,2,0.0,0.0,0
0x88f4505a8b9adb4c0f4c972b68804e1b9c16cb97,0.0001863,88,0.488889,0.00928998,0.01,0.0,0.00995355,4,0.320003,0.002543,1
0xc94b6de93589f9398ec636776af141e48261ca2a,0.0,1,0.005556,0.00031898,0.008464,1.0,0.00095694,2,0.01,0.004232,1
0x54bdcdbe604c38b8aa8a63ed07d77bc869a6f7de,0.0,4,0.022222,0.00043403,1.325583,0.0,0.00054253,1,0.831266,1.325583,1
0x182999cecda097b5638c0c580e61a627fb4785e9,5.5e-06,2,0.011111,0.00016168,0.0,0.04761905,0.00056589,6,0.005,0.0,1
0x82d900137b44e925de6238453fb72a78a9e09730,0.0,0,0.0,0.0,7.657599,0.0,0.00016372,1,0.0,7.657599,0
0xa0a5e19e24f16f121e2a661021e8522c9908764b,1.24e-05,3,0.016667,0.00031003,17.5,0.1,0.00077507,4,17.86,4.468975,1
0xa1e17c98cfd539c4aad12b248319233925db9137,4.612e-05,3,0.016667,0.00028824,1.1,0.08333333,0.0009608,7,1.201467,0.236229,1
0x83a71ef467ef4d7eee1e6061ce5e3d5db2baf1e1,0.00048702,9,0.011111,3.31e-05,1.05,0.00900901,0.00075463,156,1.98,0.021117,1
0xaff4e6b8884b35850df0933d2f1b2c922d025e41,3.52e-06,22,0.1,0.00020923,0.0634,0.00175336,0.00068277,55,0.042364,0.001959,1
0x7b1110d7886691646bfaf3f6c13e0c8fdc92a9f8,6.883e-05,5,0.0,0.00027978,0.26,0.0,0.00067148,8,0.27628,0.08533,1
0xe9893c0d0b560e10f6e874d8f579362689f91bc3,1.426e-05,7,0.038889,0.00041939,1.5,0.02777778,0.00083879,5,1.345,0.378267,1
0x700cee07ac5ef32bc2af762b10f5d85b97a55261,0.00120666,123,0.683333,0.00074783,245.764073,0.00729602,0.00128018,281,97.171292,2.087025,1
0xf400638bc3e73d2864d86cf78a1065d2d310d300,1.713e-05,20,0.0,0.00010299,0.298064,0.03052729,0.00046816,66,0.32,0.009597,1
0xe4fd64c52452aa7933a26c63198b13ee6b87a3af,0.00134616,12,0.011111,8.235e-05,0.0015,0.06069429,0.00090585,99,0.3884,0.000184,1
0xc8bb87f6efc04100409d56e7d9c6a8b5bbdb8af9,0.0,2,0.011111,0.00029815,0.0,1.0,0.00029815,0,3.284538,0.0,0
0x05b00e5307282f6abc55014fbe059f0b8c573b90,0.0,0,0.0,0.0,0.059086,0.0,0.00032573,1,0.0,0.059086,0
0xc387587a1d7cdf7aa73e14ce03ffac945777aaed,3.71e-06,6,0.033333,0.00084374,1.586139,0.0,0.00118124,2,0.687,1.069147,1
0x87e6e0ce9c4b3679c45c5e9c26c1fa9f6a671320,0.0,0,0.0,0.0,0.0,0.0,0.00049652,1,0.0,0.0,0
0x4230ed4f77d80db905e9d23ac835b35bc3f7b142,0.0,0,0.0,0.0,0.0,0.0,0.00010678,1,0.0,0.0,0
0xfc1fa8618088e225b74cc18c16150eb3162c99f0,0.0,0,0.0,0.0,0.059441,0.0,0.00089127,1,0.0,0.059441,0
0x3386297ed35c8f1de90db51e1f9081798ca46dd2,0.00021286,6,0.033333,0.00027345,0.1,0.05555556,0.0005469,18,0.109828,0.013887,0
0x090e3313cb49dd80ba262ec41ae03f63e8c98844,0.0,0,0.0,0.0,0.05,0.0,0.00035032,2,0.0,0.025,0
0x44fb8d5a90b7898676b5555eb7880c8b2c4e92c6,0.0,1,0.005556,0.00046685,0.0,0.0,0.00046685,0,0.0004,0.0,0
0xde2cb7450e93795afad6a57902d6714b9039fc36,0.0,1,0.005556,0.00026157,0.008776,1.0,0.00078472,2,0.01,0.004388,1
0xbfde60451db9a1f447c54e85e3efbabaf0e8ece1,0.0,0,0.0,0.0,0.0,0.0,0.00038971,1,0.0,0.0,0
0x2f4c6d5e6d1058eef6cd68b1dd7dbe6b75605b0c,0.0,25,0.127778,0.0013463,0.0,0.02777778,0.0013463,0,0.151724,0.0,0
0x59381363e0cfc995e2873a559573990265551263,0.0,2,0.011111,0.00510204,0.0,0.0,0.00510204,0,0.011737,0.0,0
0x2ffa2fefa8fc6c8c404a3ef5106256e94948daa7,0.0,0,0.0,0.0,2.639767,0.0,0.00036996,1,0.0,2.639767,0
0x3615f9577cc70e613ab2a2a25a2c3da6b1dd925f,0.0,15,0.083333,0.00064185,0.0,0.33333333,0.00096277,1,0.081655,0.0,1
0x379e2768e0631493dfcc9a560171e66f93cbcc69,0.00087055,223,0.022222,0.1393597,372.985402,0.0011107,0.14124294,3,50.0,129.34121,1
0x18560bbb9c87564b85c5d121748c5c13883d3c02,1.442e-05,2,0.011111,0.0002253,0.16,0.0,0.0004506,2,0.139815,0.138866,1
0x745b4ad4306b84f3e306ba5c464d3e7aa93da71d,0.0,0,0.0,0.0,0.0,0.0,0.0001912,1,0.0,0.0,0
0x661331127eb25deca466ba0a928b2f7ee80a7a20,0.0,2,0.011111,0.00016537,0.0,0.0,0.00016537,0,11.551704,0.0,0
0x89be6498190ef43aba5c1f91eb2ed3842461ea77,0.0,2,0.011111,0.0030303,0.0,0.0,0.0030303,0,0.129285,0.0,0
0x0301debbeea42b2a6796d234b2f0966eb64a6f81,0.10714286,2,0.011111,0.125,4.160844,0.0,0.25,2,4.163994,2.085422,1
0x57e5143d6616578415c3cedcff53ca7c86053365,0.0,2,0.011111,8.499e-05,0.186832,0.17857143,0.00038246,8,0.2,0.023354,1
0xcfa777a8d9060e298d9e49731d2fa1e4cdd9915f,0.14285714,1,0.005556,0.14285714,0.900552,0.0,0.42857143,2,1.16895,0.584433,1
0xed442a7efeeb80bdb2aa8919ef2fefa99d355d59,9.46e-06,17,0.094444,0.00117085,39.999795,0.08791209,0.00135099,11,39.9999,20.369091,1
0x8722fab99e95c1790a118605c074a07678526ebc,0.0,0,0.0,0.0,0.0,0.0,0.00023119,3,0.0,0.0,0
0xb32433dc179903861286d93994a94e54b892187b,0.0,1,0.005556,0.00012687,0.0,0.0,0.00012687,0,0.012794,0.0,0
0x620d392d06df0a0182c828fac30d27b0782830d1,0.00479469,3,0.016667,6.288e-05,0.254826,0.03030303,0.00027248,12,0.516741,0.062278,1
0xece7de131f2e338c6e76291ed597b359b2b3be7d,0.21428571,2,0.011111,0.25,0.549097,0.0,0.375,1,0.5,0.549097,1
0x9f82315c24a5fbad0102d9d8b40a2003803030b0,0.19047619,1,0.005556,0.04545455,16.0,0.0,0.40909091,8,26.9,3.362058,1
0xca7d339b107c0cdcb9d281bfe1c66fda891d5f62,9.419e-05,6,0.033333,0.00080494,24.0,0.0,0.00093909,4,17.327,11.396187,1
0x207abcafd6624c38f4e7865b70afc82b8e55f908,0.0,1,0.005556,0.00013996,0.0,0.0,0.00013996,0,1.0,0.0,0
0xbd7d88cabcd538cdeaa29af2fc5589dbd619b44e,0.01445931,11,0.061111,0.03666667,24.440118,0.03846154,0.04333333,2,3.3,12.225059,1
0x44525c8dd44b9d470937cc9e7a0275eb14c7b01d,0.00313346,81,0.45,0.02267675,27.6558,0.00235294,0.02312139,1,10.0,27.6558,1
0xe4059d276eac5fe5fceec27aeb97baadca14705b,4.446e-05,39,0.077778,0.0003902,9.961577,0.01105442,0.00069967,115,4.58,0.096887,1
0x08b6d4cd0f89828a97b235aff0408a0583413e35,0.0,1,0.005556,0.00022936,0.0,0.0,0.00022936,0,2.30014,0.0,0
0x497e4c58a4106fee817e3bece3c5c029e964eb49,0.00692281,4,0.022222,0.01851852,1.597417,0.33333333,0.03703704,3,2.0,0.799139,1
0x8444173280e5fdc0525494638123b014cffcc521,0.04163619,56,0.044444,0.00076472,0.9,0.00358423,0.00089217,9,0.361559,0.404997,1
0x567c0902d75f20fb9bae245a3e76aa3d9dedd7ac,0.0,0,0.0,0.0,0.0,0.0,0.00014014,2,0.0,0.0,0
0x2077fbfb88a97b0e40a67b7f0e1b30d422631c27,0.0,0,0.0,0.0,0.0,0.0,0.00071994,2,0.0,0.0,0
0x2070d561d05b488a382ca4c3dadcb82318e18707,0.0,1,0.005556,0.00016609,0.0,0.0,0.00016609,0,0.127,0.0,0
0x864c498c035f33b568cf53b13881755120015f08,0.0,0,0.0,0.0,0.0,0.0,0.00032873,1,0.0,0.0,0
0x3c53898fa7ed86a6f1566f9c5165160c141f18df,0.0,0,0.0,0.0,0.0,0.0,0.00098135,5,0.0,0.0,0
0xb496575d11b7d3e7117b38e1c239f312fd4433b5,0.0,0,0.0,0.0,0.108555,0.0,0.00018957,1,0.0,0.108555,0
0xdbcf2066a2fc7fd4701cc5255c8f24cf5307fda2,0.00427412,4,0.022222,0.01960784,240.148737,0.0,0.0245098,2,112.0,141.573768,1
0x27f4c13866fb207a928f6e66c5c9767acadcd51c,0.00386645,1,0.005556,0.00250627,1.902505,0.0,0.0075188,2,2.021019,1.01031,1
0x7b66563dd534c3e66fee08c995da9d5e77c883f9,0.0,6,0.033333,0.00029314,0.575517,0.0952381,0.000342,4,0.575937,0.517367,1
0x8d71cd37bc1c715f6d4e9b5d68aa17a8b42cac87,0.0,3,0.005556,3.354e-05,5.0,0.00246305,0.00032423,162,4.605,0.030864,0
0xa9bbca8e5163a54fb7af5228b2f34343d332246f,0.00054149,14,0.077778,0.00015535,0.201,0.04255319,0.0007344,61,0.201,0.008028,1
0x04dc88636ed615f10066b5c1bbc22a672ba5c39d,1.769e-05,4,0.022222,0.00013823,0.12,0.0,0.00034558,14,0.12,0.023829,1
0x3ea41dc576ccf70706aeece363833a26d9529c38,0.00067727,9,0.05,0.00144625,3.5565,0.0,0.00224972,5,1.583992,1.006229,1
0x1d3f29b4385fa27988556e1ee776d1ef7a9f6373,0.04073187,3,0.016667,0.00054935,0.008508,0.0,0.00091558,5,0.01,0.001702,1
0xf59d17d2620ae29ecb0c98e1ba0c1a5de19f39a9,5.38e-06,1,0.005556,0.00069589,0.009083,1.0,0.00208768,2,0.01,0.004542,1
0x3bef2a0f892491cac32fc7f6c65c4521f1ca1a5b,0.0,0,0.0,0.0,4.443485,0.0,0.00014294,1,0.0,4.443485,0
0x841bc98cc886f2b20f386f1fc5227c4d5592e535,0.0,0,0.0,0.0,0.0,0.0,0.00015921,2,0.0,0.0,0
0x2dfa6c0e7a0c06592beadeedb71dc959e98fde6c,0.0,0,0.0,0.0,30.998836,0.0,0.00024195,2,0.0,17.498827,0
0x2965deab20b16565d5fb08799728c51b6cdda34b,3.072e-05,3,0.016667,0.00025599,0.00974,0.13333333,0.00051199,3,0.01,0.003247,1
0xd64bef919a1a125c236252b123eeb2369d8a8394,0.00090588,5,0.027778,0.00159898,29.99937,0.0,0.00191877,5,30.0,7.096305,1
0x4ca81f5781f8a6d7ba13f400969d4c1459908850,0.05335968,2,0.011111,0.04347826,0.507239,0.0,0.08695652,1,0.505,0.507239,1
0xdfd76ac3bba51b0dd59fe22a376ca420f94801ff,7.61e-06,4,0.022222,0.0001977,0.143176,0.01515152,0.00064251,10,0.142887,0.01717,1
0xdd1bcb6aed511e70250f6a72321e8aa1d1300d19,6.595e-05,3,0.011111,0.00024855,13.044796,0.13333333,0.00057995,4,10.393387,3.273699,1
0x3cc5b1557a47d43ed15ee7ce1b9564c21526bb74,0.0,1,0.005556,0.00010551,0.0,0.0,0.00010551,0,0.02,0.0,0
0xd3a1851bb7be8966e83a0462cb27ea219c0f2e53,0.0,0,0.0,0.0,0.0,0.0,0.0001634,1,0.0,0.0,0
0x7c0e60222fe76c3309b24b9e6a3f6e44fa4cfd5b,0.0,0,0.0,0.0,0.0,0.0,0.00048356,1,0.0,0.0,0
0x5a897421c5cb9a946c1cae4294ef6e029c480d19,6.319e-05,6,0.033333,0.00060292,0.4,0.04761905,0.00084409,2,2.646212,0.244,1
0x878ea56fa1a98b6341c9633fe4c32755c7626e0a,7.341e-05,12,0.011111,0.00046785,98.504414,0.01,0.00106329,21,99.0,6.999045,1
0xc23c00825f94916b5ec3e85216ba9a51eaee5db1,0.0,0,0.0,0.0,0.0,0.0,0.00027791,4,0.0,0.0,0
0x04da6ab71686943d70256450b9479d39f6f1aaa2,0.0,0,0.0,0.0,0.0,0.0,0.00024516,1,0.0,0.0,0
0xa630ff49cd3b42445a315855b93d27f854b86613,0.0,0,0.0,0.0,0.0,0.0,0.00039777,1,0.0,0.0,0
0x09f8b3c1831ff409d9ab5035aa08a5e2cd2e13e1,0.0,0,0.0,0.0,0.0,0.0,0.00022841,1,0.0,0.0,0
0x90b6884f54c539be8fd1ea479b75ef5e5629559c,1.166e-05,6,0.005556,0.00050697,174.0,0.03030303,0.00101394,8,174.0,38.386465,1
0xbd3696b01a487b012ba99628b06a1a7859f5ca23,0.0,5,0.027778,0.0125,0.0,0.0,0.0125,0,0.29,0.0,0
0x514452df88033cf49ead081013800bfea17db123,0.0,0,0.0,0.0,0.0,0.0,0.00035868,1,0.0,0.0,0
0xf6879a233448f48b1ff29572f62fab22f1a817bd,1.356e-05,50,0.083333,0.00010103,0.2,0.00510367,0.00084322,1432,0.215079,0.000303,1
0x1bc0fe241715b6c12a3c52c9cddff23d77432bb6,0.0,0,0.0,0.0,0.0,0.0,0.0003758,1,0.0,0.0,0
0x423fbbcf0730a616a06de2231019b6289f775a7a,0.01838235,2,0.011111,0.11764706,0.119508,0.0,0.17647059,1,0.119369,0.119508,1
0x7bcac19e6b5ea7d86b3bf5122d4b20010f535bb7,0.00104029,29,0.161111,0.00131172,367.0,0.02402402,0.00182704,45,117.551667,8.365659,1
0x9a57d782babac3dd39ba1f782f13aaa1af19798f,3.765e-05,7,0.016667,0.00035234,19.599515,0.0,0.00070469,9,20.0,2.329362,1
0x2255872e40860bef2a1940a9b2c75f32d6e0a9ed,0.0,0,0.0,0.0,0.19,0.0,0.00038052,1,0.0,0.19,0
0x86a166a87069b71305654a6c146e02a3670ba9cd,0.00275889,206,1.138889,0.00155159,11.737,0.00144783,0.00487643,256,9.99,0.539019,1
0xe5e0b74cef5cdfa8d9b2f52b9feb8c7046a41caa,4.312e-05,2,0.011111,4.32e-05,0.006591,0.03636364,0.00025922,13,0.01,0.000515,1
0x0b6c985402af970f1f8e07cfad7cc0d653759d48,0.0,0,0.0,0.0,0.0,0.0,0.00013968,1,0.0,0.0,0
0xdd1db171b110fb857311fde3236217894e7e9ab8,0.0,1,0.005556,5.052e-05,0.0,0.0,0.00015156,2,0.0004,0.0,1
0x91af8014a7f74ab1cf1eedb0aa96f58dced95f38,0.00044359,21,0.116667,0.00014224,0.031847,0.03039158,0.00057734,77,0.033659,0.001742,1
0x2264e5b90d8c58862e1d64750926bd994636965e,0.0,1,0.005556,0.0001167,0.0,0.0,0.0001167,0,0.01,0.0,0
0xad85cba01a362d771f7dcd1325af70dfa8bbaff5,0.0,0,0.0,0.0,1.0,0.0,0.00031095,1,0.0,1.0,0
0x4bde78ead56a30055d33bf84f52e420b0f6070ba,0.00404299,7,0.038889,0.00082218,2.0,0.03030303,0.00140944,8,4.1,0.86125,1
0x32ea6b24675349edb6df2896457819289aad180e,0.0040771,15,0.083333,0.00049973,7.3,0.00356506,0.00121364,20,1.788653,0.503198,1
0xef10e6145985666696dd2740722850114e945cb6,0.0,1,0.005556,0.00016609,0.0,0.0,0.00016609,0,59.99,0.0,0
0x21d8664ddda49aef75f9cac50dc298a107b65f49,0.0,1,0.005556,0.00013749,0.0,0.0,0.00013749,0,8.645266,0.0,0
0xa019ae3d0c21743d8f6cc586ca5aec8557afee9c,0.10294118,3,0.016667,0.17647059,2.01,0.0,0.29411765,2,1.399139,1.655,1
0x75915305db6278fe56ecc676314bdb5cee60f02e,0.0,1,0.005556,0.00015418,0.0,0.0,0.00015418,0,5.001099,0.0,0
0x89cbf1f6799bff1263f0a806a4f585a9d8168cfd,0.0,1,0.005556,3.47e-06,3.476185,0.01812555,0.00040633,123,4.0,0.028262,1
0xb537e6b3d5de5d3eec951b736a48ae50fa126730,0.0,0,0.0,0.0,0.0,0.0,0.00029691,1,0.0,0.0,0
0x8e0aa0323ef887108cabf3b77923afb194db902e,5.4e-07,1,0.005556,9.007e-05,0.0,0.33333333,0.0002702,2,0.002,0.0,1
0x8848aadc4dff3283d0a4f9b4f12fd62d116873b7,0.0,0,0.0,0.0,0.0,0.0,0.00027701,1,0.0,0.0,0
0xcb37118cd8ea90a7a5561310ebca9456736ec021,0.0,42,0.227778,0.00061805,15.0,0.19047619,0.00070634,7,24.0,4.167143,1
0xad00256ab6e5b8d1efb284394ecd1117826d5250,0.0,0,0.0,0.0,22.817588,0.33333333,0.00016913,6,0.0,6.533624,0
0x1691b2f9986598e12c57aba5be50ebd5346247e0,0.00204884,8,0.044444,0.00044964,9.999139,0.06666667,0.00056205,2,4.0,5.253449,1
0x60d46ff10a5b155517cf0aea8399c4d87ec11b57,2.53e-06,9,0.05,0.00015811,0.005,0.06926407,0.00051952,19,0.007,0.000347,1
0xbe87ea6d3b72e7a3cd64e50d9934faa74071561d,0.00222482,1132,3.927778,0.00346393,26.759916,0.00455265,0.00606717,829,28.715602,1.356835,1
0xf72bc9b9596fb178632c8ad9c274481a70806d80,0.0,1,0.005556,0.00018005,0.0,0.0,0.00018005,0,1.33,0.0,0
0x7448df6e1031d10e237b1481930a074b13faabd2,0.01122449,12,0.066667,0.05612245,14.746427,0.0,0.06122449,1,5.0,14.746427,1
0x8a80df09b64e40b337fe2a03f13bf2684d994c3f,0.0,6,0.011111,0.00036941,78.36235,0.14285714,0.00064647,5,40.0,22.427057,1
0x1620fb510d45b32b960584ab46bf651c3b9e5479,0.0,1,0.005556,0.00039185,0.009103,1.0,0.00117555,2,0.01,0.004551,1
0x9a6f1bc9a4b2f1739bb84353d86022fe7dcadd40,3.914e-05,1,0.005556,0.00013045,0.000877,0.5,0.00052178,3,0.003,0.000292,1
0xa9b76be7d6a743b770007b3304d253587105ce2c,9.955e-05,4,0.022222,0.00026333,3.0,0.06410256,0.00085583,10,6.0,0.660217,1
0x8362358abea2b7e60f564b8a1b6fa452f33569d2,1.612e-05,20,0.111111,0.00015605,48.437619,0.12462462,0.00063837,44,41.771576,1.642015,1
0x33448f48389ab456943cb254b58dc8a8c9c5f77d,0.0,0,0.0,0.0,0.0,0.0,0.00011675,1,0.0,0.0,0
0x8f398356890bb76817a1205d1f6c97e73f6c7442,0.0,1,0.0,0.14285714,0.0078,0.0,0.28571429,1,0.25,0.0078,0
0x4dff6b3e9d904dcffc02e6a4e504f16424d7f968,0.0,0,0.0,0.0,0.0,0.0,0.00024127,5,0.0,0.0,0
0x8825a78f90c9eb5136f032b4b23fd5db11876549,0.0,0,0.0,0.0,0.0,0.0,0.00015965,7,0.0,0.0,0
0x0ea1027340cc90eadabe0b5a5fa42ca609001f12,0.16666667,1,0.0,0.11111111,0.005,0.16666667,0.44444444,3,0.057367,0.004,1
0xe3b3b3df4cf393cf9d721663d242fdd938e9c616,0.00027473,4,0.005556,8.245e-05,9e-05,0.08571429,0.00041225,15,0.003,6e-06,1
0x60afc5761212ed59608b0559b4ccbaad24fc74b1,0.00128214,68,0.377778,0.00118934,15.071244,0.00678733,0.00123692,56,13.0,0.945194,1
0x0992e3f7b3c4581e4913214640ea73a94845340c,0.0,0,0.0,0.0,0.0,0.0,0.00010141,1,0.0,0.0,0
0xfc8e79af70b4cb3cc584f990608bfee0d8f7accd,6.853e-05,1,0.005556,0.0008,0.009094,0.0,0.0024,2,0.01,0.004547,1
0x452ef1584126258b58902e2fab90a54b1fba8b41,0.0,1,0.005556,0.00014164,0.0,0.0,0.00014164,0,0.0013,0.0,0
0xab6bd14d19140215d74dc2488b165013fb577b42,0.0,1,0.005556,0.00011627,0.0,0.0,0.00011627,0,0.145,0.0,0
0x2fe84431df2a477ec9dcc30c9414c85758995856,0.0,15,0.0,0.00058023,29.0,0.6025641,0.00068573,3,6.0,11.0,1
0x4c9ddb4cd78f50b94e3b8ad59a34fde952e46dee,0.0,7,0.038889,0.00018603,3.45513,0.13333333,0.00032555,25,1.479615,0.336834,1
0xb86cd6e6445d9f13cfa43cf2623e9baf86be96a1,2.009e-05,38,0.027778,0.00015068,5.0,0.00280505,0.00068166,314,7.10586,0.102709,1
