node,sample_idx,n_nodes,n_edges,is_phisher,out_degree,in_degree,direction_ratio,max_out_amount,min_out_amount,avg_out_amount,max_in_amount,min_in_amount,avg_in_amount,account_balance,lifetime_days,active_days,freq_out_short,freq_in_short,freq_out_long,freq_in_long,short_long_out_ratio,short_long_in_ratio,katz_centrality,betweenness_centrality,degree_centrality,closeness_centrality,clustering_coefficient,eigenvector_centrality,in_degree_centrality,out_degree_centrality
0x34568a7ed9703b8b44a580e1b8f6d39706349c2c,475,34480,451503,True,34,17,0.666667,2.837186,0.002106,0.56219,5.58368,0.155,1.125314,0.015874,103,18,0.733333,0.2,0.188889,0.094444,3.882353,2.117647,0.00690325,0.00036754,0.00147916,0.16873177,0.00235294,0.0,0.00049305,0.00098611
0xac42a6f10c27bebdea9c53b67241e8df24e97d2c,476,19038,552014,True,18,21,0.461538,6.06977,0.064347,0.833252,4.0,0.1,0.704986,-0.193824,7,9,0.6,0.7,0.1,0.116667,6.0,6.0,0.00792682,0.00194868,0.00183852,0.11445678,0.01176471,0.0,0.00099806,0.00084047
0xa0f74f11dd1ca6cd25133f764d44c19e2283e90b,477,2325,39340,True,2,1,0.666667,0.009101,0.0,0.004551,0.01,0.01,0.01,0.000899,0,1,0.066667,0.033333,0.011111,0.005556,5.999999,5.999999,0.02057564,6.77e-06,0.00129088,0.17774195,1.0,0.0,0.00043029,0.00086059
0xcc38b61a1a4366cc033159744364862c65a05e3d,478,8510,97062,True,3,2,0.6,0.0475,0.0,0.019688,0.0549,0.01,0.03245,0.005837,4,3,0.1,0.066667,0.016667,0.011111,6.0,5.999999,0.01028477,7.207e-05,0.00058761,0.05624173,0.16666667,8e-07,0.00023505,0.00035257
0x3b05cfb09d198071a779d4c1f96a30b008776673,479,105779,1321831,True,98,18,0.844828,52.246358,0.0,3.13495,55.04624,0.01,16.507032,-10.098528,338,50,1.033333,0.066667,0.333333,0.05,3.1,1.333333,0.00347448,0.00162782,0.00057668,0.06638409,0.01402688,7e-08,0.00010399,0.00047269
0x368eeb3eab32d0a4325cba547aff25e58122b6df,480,27397,80876,True,8,5,0.615385,0.002656,0.0,0.000438,0.004,0.0003,0.0014,0.003493,157,6,0.033333,0.0,0.044444,0.027778,0.75,0.0,0.00559836,2.137e-05,0.00047452,0.01897733,0.12727273,0.0,0.00018251,0.00029201
0x6f3d8de9c151a30fd31223b2949f98a01839d6f2,481,36668,114202,True,10,3,0.769231,0.000416,0.0,4.2e-05,0.00346,0.0006,0.002453,0.006944,95,8,0.033333,0.033333,0.055556,0.016667,0.6,2.0,0.00472814,1.15e-06,0.0003,0.01469625,0.09090909,0.0,5.454e-05,0.00024545
0xa5712afa19d70bb5dd57b91c43fffcaaf077dc3d,482,44093,636231,True,51,25,0.671053,2.78,0.0001,0.289597,2.088667,0.001285,0.586097,-0.117,34,28,1.533333,0.533333,0.283333,0.138889,5.411765,3.84,0.006001,0.06180341,0.00136079,0.12891374,0.00903955,0.0,0.00049896,0.00086183
0x170c2f3e263c62ea5a2a4283f4fef9e4489e4c16,483,125290,814343,True,71,26,0.731959,0.010737,0.0,0.000285,0.01,1e-05,0.000766,-0.000333,207,30,0.2,0.133333,0.194444,0.111111,1.028571,1.2,0.00270474,0.00025701,0.00058265,0.01746814,0.01486698,0.0,8.78e-05,0.00049486
0x83940770976605dda722a620dd9d91825c8d65dc,484,22183,347079,True,1,5,0.166667,2.668061,2.668061,2.668061,0.994,0.04769,0.533822,0.00105,14,2,0.033333,0.166667,0.005556,0.027778,5.999999,6.0,0.006883,1.265e-05,0.00027049,0.0429961,0.13333333,0.0,0.00022541,4.508e-05
0x4b675c9f59bf1f4488a547ea04bcc240a7f50088,485,8286,204422,True,5,2,0.714286,3.72209,0.0,0.747639,3.74209,0.01,1.876045,0.013894,33,5,0.166667,0.033333,0.027778,0.011111,6.0,3.0,0.01086748,1.669e-05,0.0007242,0.02604425,0.13333333,0.0,0.0002414,0.0004828
0xab8109cc302c38a4d3b6a3b33dfd214aec0df3aa,486,23903,117314,True,39,97,0.286765,14.988265,0.001,1.443293,12.634904,0.016932,0.672104,8.905661,469,97,0.033333,0.0,0.066667,0.138889,0.5,0.0,0.00856553,0.00139877,0.00347251,0.10507011,0.00632911,1.063e-05,0.00209188,0.00138064
0xdc1c1f0614b00d4fd17e9571d0e397cc97bc3675,487,7344,128171,True,4,4,0.5,0.101491,0.0,0.047817,0.1,0.00216,0.049981,0.008656,20,3,0.133333,0.133333,0.022222,0.022222,6.0,6.0,0.01161791,0.00190684,0.00108947,0.15789123,0.13333333,0.0,0.00054474,0.00054474
0xa9b76be7d6a743b770007b3304d253587105ce2c,488,15191,198366,True,10,4,0.714286,3.0,0.0,0.660217,6.0,0.009975,1.652613,0.008282,130,10,0.1,0.066667,0.055556,0.022222,1.8,3.0,0.00800078,0.00011219,0.00085583,0.09385554,0.06410256,0.0,0.00026333,0.0005925
0x068a425809797f7237ce5b503efba587cb2763ae,489,3934,13387,True,4,4,0.5,1.037107,0.29937,0.484035,1.03906,0.3,0.484765,0.002919,19,5,0.133333,0.133333,0.022222,0.022222,6.0,6.0,0.01572923,0.00112483,0.00127129,0.00343249,0.1,4.401e-05,0.00101704,0.00025426
0x4a12eeb35bd5187be2d26e0fe8b906abd88b6897,490,52569,600276,True,7,21,0.25,8.8,0.0,2.673221,5.0,0.02,0.89151,0.009166,7,6,0.233333,0.7,0.038889,0.116667,6.0,6.0,0.00568983,0.0,0.00036144,0.10806889,0.04575163,0.0,0.00032339,3.805e-05
0x0e3e2414af7b60c108ad9ea85aa268da703e8287,491,73,250,True,1,2,0.333333,0.045283,0.045283,0.045283,0.05,0.046206,0.048103,0.050924,0,1,0.033333,0.066667,0.005556,0.011111,5.999999,5.999999,0.11722632,0.01095462,0.04166667,0.23963224,0.0,0.00018281,0.02777778,0.01388889
0x04f6c6162c4903bb4b9bf13ca6d072db155322f4,492,15799,122979,True,36,22,0.62069,18.0,0.0,1.772255,20.0,0.0039,3.341597,9.713945,537,27,0.033333,0.0,0.016667,0.005556,2.0,0.0,0.00839472,0.00013104,0.00202557,0.05978891,0.0,2.42e-06,0.00088619,0.00113938
0xa9e9505949a7b829d3ed21d172cbfd36fa8c5a7a,493,90251,718662,True,62,11,0.849315,0.052,0.0,0.002434,0.007,0.00019,0.002373,-0.124794,265,27,0.033333,0.033333,0.116667,0.033333,0.285714,1.0,0.0034751,9.04e-06,0.00042105,0.0467898,0.03003003,1.4e-07,6.648e-05,0.00035457
0x89b1c8610ab218e1999c2cb404e206d1c226fdc8,494,29599,401661,True,13,6,0.684211,1.1,0.0,0.086642,1.105,0.007347,0.192058,0.026006,65,4,0.3,0.1,0.072222,0.033333,4.153846,3.0,0.00607438,2.108e-05,0.00054058,0.08787042,0.04395604,7.96e-06,0.00013514,0.00040543
0x216dc48f74bacc2a1ae7c064fd22cb542a70088e,495,17175,183647,True,6,5,0.545455,3.370869,0.00311,0.698833,1.99,0.314471,0.839179,0.002898,2,4,0.2,0.166667,0.033333,0.027778,6.0,6.0,0.00790931,0.00018052,0.00058228,0.0341763,0.02222222,0.0,0.00029114,0.00029114
0x2ba2b853ad1f2a21553c0c7036a263d975d68d5d,496,13140,236040,True,6,5,0.545455,0.496859,0.0002,0.114851,0.500093,0.01,0.138653,0.004155,175,5,0.033333,0.033333,0.033333,0.027778,1.0,1.2,0.00878256,2.953e-05,0.00068498,0.03731961,0.0,0.0,0.00030444,0.00038055
0xd8429e91dcea99552bb481c99f7d667cc0c08847,497,4115,35210,True,2,4,0.333333,1.4,0.15,0.775,0.714166,0.135497,0.390914,0.013656,4,4,0.066667,0.133333,0.011111,0.022222,5.999999,6.0,0.01626812,0.00011737,0.00121536,0.22919563,0.5,6.5e-07,0.00097229,0.00024307
0xf59d17d2620ae29ecb0c98e1ba0c1a5de19f39a9,498,1438,39938,True,2,1,0.666667,0.009083,0.0,0.004542,0.01,0.01,0.01,0.000917,0,1,0.066667,0.033333,0.011111,0.005556,5.999999,5.999999,0.02596579,5.38e-06,0.00208768,0.30371066,1.0,4.37e-06,0.00069589,0.00139179
0xa14ff495a461f254bc5aa8da4f49ab54e6727d1d,499,38474,525665,True,116,132,0.467742,99.998855,0.00021,6.114894,100.0,0.000117,5.374362,0.088083,114,65,0.7,0.833333,0.644444,0.733333,1.086207,1.136364,0.0078288,0.0,0.0016895,0.15651146,0.01105769,1e-08,0.0016635,2.599e-05
0x71ccb1b06eb679b1b1797d4e7d38f2b2cc33e80e,500,81,437,True,4,1,0.8,32.66,24.902619,30.637059,122.55,122.55,122.55,0.001764,7,2,0.133333,0.033333,0.022222,0.005556,6.0,5.999999,0.11068009,0.04620253,0.0625,0.45939655,0.0,0.01598542,0.0125,0.05
0xf855fee50a8915634a105385cb6cb9e442d15457,501,15,31,True,2,2,0.5,0.587,0.27,0.4285,0.66,0.2,0.43,0.003,16,3,0.066667,0.066667,0.011111,0.011111,5.999999,5.999999,0.25812338,0.12087912,0.21428571,0.21428571,0.0,0.36737975,0.07142857,0.14285714
0xfb13f0d146ac45ec4d3448ccaf9fb9d563d46236,502,128993,1717900,True,285,107,0.727041,2.8,0.0,0.013298,0.4358,0.0,0.009973,-2.72292,500,104,0.333333,0.1,0.2,0.083333,1.666667,1.2,0.00321476,0.00236748,0.00109309,0.04052321,0.03075787,0.0,0.00020932,0.00088378
0xc8ea6a9a93beacb1ae6187de7ac84f17fc227129,503,1039,49105,True,2,1,0.666667,0.008221,0.0,0.004111,0.01,0.01,0.01,0.001779,0,1,0.066667,0.033333,0.011111,0.005556,5.999999,5.999999,0.03018447,0.0,0.00289017,0.1621208,1.0,0.0,0.00096339,0.00192678
0xce9795eeca9a00c0e9969b03e1df1526d9c43426,504,51,111,True,4,1,0.8,17.0,5.0,9.998761,40.0,40.0,40.0,0.004956,15,2,0.133333,0.033333,0.022222,0.005556,6.0,5.999999,0.13984503,0.01877551,0.04,0.46505495,0.0,0.07879453,0.02,0.02
0x37d40510a2f5bc98aa7a0f7bf4b3453bcfb90ac1,505,15534,529774,True,117,2019,0.054775,90.0,0.0001,1.888838,120.0,0.0,0.290624,365.776518,319,264,0.0,1.733333,0.0,3.755556,0.0,0.461538,0.05814741,0.05556168,0.08279148,0.18228959,1.936e-05,0.0,0.0827271,6.438e-05
0x9c660ed6d7c110c17ea33de625cb63887d09f6eb,506,28845,561183,True,12,6,0.666667,1.5,0.0,0.359622,2.0,0.002862,0.722144,0.017399,105,11,0.166667,0.066667,0.066667,0.033333,2.5,2.0,0.00608394,5.894e-05,0.00048537,0.10117267,0.05128205,0.0,0.00017335,0.00031202
0xdcc78651574a362ce004d981d40b7386e9dcc835,507,11164,294448,True,10,7,0.588235,9.414661,0.0,1.622797,7.389,0.039857,2.319983,0.011908,12,5,0.333333,0.233333,0.055556,0.038889,6.0,6.0,0.00863353,0.00011772,0.00107498,0.10170832,0.02222222,0.0,0.00044791,0.00062707
0xe9af2cf13744b7afdb7e6f3aedbf56f34744f013,508,33730,425769,True,9,10,0.473684,4.99979,0.099937,0.939231,5.0,0.1,0.845382,0.000735,38,10,0.1,0.133333,0.05,0.055556,2.0,2.4,0.00562563,3e-07,0.00035578,0.09070921,0.09090909,0.0,0.00029648,5.93e-05
0xf63bc508c0f5d7b7f9803d3f7f612d8ddbe6cb82,509,56367,462986,True,20,1,0.952381,0.024998,0.0,0.00125,0.074475,0.074475,0.074475,0.049477,0,2,0.666667,0.033333,0.111111,0.005556,6.0,5.999999,0.00392005,0.0,0.00033708,0.02103356,0.10526316,0.0,1.774e-05,0.00031934
0x68a3f179321beeae99453127ba4b933f4ea36621,510,19626,66546,True,5,6,0.454545,0.9925,0.0,0.253757,1.0,0.00056,0.213755,0.013741,284,7,0.0,0.033333,0.016667,0.022222,0.0,1.5,0.00792881,0.00088728,0.0004586,0.15496572,0.02777778,0.0,0.00020382,0.00025478
0x472ad98602e58ac50c0c3f362d676fb9d6d7d2e1,511,211875,1906164,True,1494,1566,0.488235,24.99979,0.001374,2.964076,25.0,0.0,2.82803,0.365769,245,124,0.133333,0.1,6.811111,6.977778,0.019576,0.014331,0.01433483,0.0,0.00366255,0.22308843,0.00032008,6e-07,0.00365311,9.44e-06
0x573bbf1da87750c61d2dd9e61fbb95edbc3aa666,512,12242,424304,True,3,2,0.6,0.58,0.0,0.193333,0.5,0.095826,0.297913,0.015826,72,3,0.033333,0.0,0.016667,0.011111,2.0,0.0,0.00871081,4.461e-05,0.00040846,0.11952583,0.1,0.0,0.00016339,0.00024508
0x5ab35e76fad0e983d3f241efef7272b127aaa617,513,302,462,True,16,3,0.842105,31.0,1.0,26.30625,547.0,1.0,307.0,500.1,96,5,0.4,0.0,0.088889,0.016667,4.5,0.0,0.05808516,0.05252492,0.05980066,0.46512225,0.0,0.0,0.00664452,0.05315615
0x94d55b6f8b53903026399ab45294140eafbfbf44,514,383,47080,True,1,16,0.058824,10.899731,10.899731,10.899731,2.157113,0.0,0.681364,0.002091,5,3,0.033333,0.533333,0.005556,0.088889,5.999999,6.0,0.05478397,0.01948578,0.04450262,0.16345409,0.02205882,0.000958,0.04188482,0.0026178
0x7788aef90af10f31c34a70d99212992b544c3890,515,76,1532,True,14,12,0.538462,5.3,0.2754,2.002529,9.7174,0.325397,3.183216,10.163187,148,13,0.133333,0.0,0.077778,0.066667,1.714286,0.0,0.12048405,0.07315315,0.30666667,0.23858156,0.0,0.04869681,0.16,0.14666667
0x73855f33a3feb268a4912165bcd007a0cc53c3aa,516,15564,155861,True,14,4,0.777778,0.264,0.0,0.021761,0.27442,0.011145,0.081891,0.022908,89,3,0.066667,0.033333,0.077778,0.022222,0.857143,1.5,0.00834276,0.00187662,0.00057829,0.13578607,0.04761905,0.0,0.00025702,0.00032127
0x4e49325ec1ea4ab265cb252c90ff8135f80c9685,517,54756,497836,True,128,187,0.406349,4.149,0.17,2.272005,4.15,0.132558,1.555404,0.043974,184,40,0.4,0.4,0.694444,1.016667,0.576,0.393443,0.00676237,0.0003912,0.00252032,0.15721567,0.02560188,0.0,0.00093142,0.0015889
0xd49bdddb0ea2c79872804a702d1b31b5313bea44,518,1508,14672,True,3,1,0.75,0.003409,0.0,0.001136,0.01,0.01,0.01,0.006591,0,1,0.1,0.033333,0.016667,0.005556,6.0,5.999999,0.02541641,3.178e-05,0.00265428,0.03172082,0.66666667,0.0,0.00066357,0.00199071
0x41adf29532a797e6421da918003e80ec70535dda,519,255443,1959482,True,188,207,0.475949,18.127752,0.0,0.800803,18.128382,0.001,0.727925,0.12962,160,116,0.5,0.7,1.044444,1.15,0.478723,0.608696,0.00650519,0.00132637,0.00048935,0.15078731,0.01285077,1.4e-07,0.00047369,1.566e-05
0xe0af881f22bb26bb0b3fad4f9bec9e539a1739c7,520,44090,382921,True,74,40,0.649123,8.0,0.0,0.205644,10.242802,0.005297,0.385725,0.211341,577,83,0.133333,0.066667,0.061111,0.011111,2.181818,5.999999,0.00651431,0.00892116,0.00154233,0.16637874,0.00625,0.0,0.00058972,0.00095262
0xe91feadf85aefd7929bf3b04ddeab180e6189c2b,521,37973,642816,True,42,12,0.777778,1.0,0.0,0.146146,2.0,0.005,0.515063,0.042621,135,16,0.133333,0.033333,0.233333,0.066667,0.571429,0.5,0.00486834,3.029e-05,0.00086906,0.04367513,0.04086022,0.0,0.00010534,0.00076372
0x8a04b6a0223af79e4acc0a55c7b166fe0794269a,522,47981,621757,True,18,23,0.439024,0.49,0.00811,0.135004,0.5,0.004731,0.106172,0.011865,108,25,0.166667,0.133333,0.1,0.127778,1.666667,1.043478,0.00622392,0.01106201,0.00054189,0.16818654,0.03076923,0.0,0.000396,0.00014589
0xc266fb2a9634d0996c19cc0e3f7738970cddb5b0,523,12523,289210,True,4,6,0.4,3.758998,0.089517,1.368878,1.55439,0.09,0.912907,0.001932,28,6,0.133333,0.2,0.022222,0.033333,6.0,6.0,0.00933316,6.837e-05,0.00079859,0.10213362,0.06666667,0.0,0.00047916,0.00031944
0xd78051f0c4415132fd4fdd0da3aefdaf4ae6093f,524,74538,664408,True,29,38,0.432836,10.464895,0.0,1.530631,3.04068,0.060446,1.168614,0.019047,330,25,0.033333,0.166667,0.005556,0.027778,5.999999,6.0,0.00486519,0.00132999,0.00030857,0.09135288,0.11688312,0.0,0.00024149,6.708e-05
0x062263af47ffa76f1b4b5c3aa0ef2b62ade436ea,525,389555,2191747,True,163,2,0.987879,14.0,0.0,0.107635,16.0,2.411856,9.205928,0.867376,20,6,5.433333,0.066667,0.905556,0.011111,6.0,5.999999,0.00147852,0.0,0.00041843,0.00821228,0.01704158,0.0,2.57e-06,0.00041586
0xffb0f94442c4ed8f66c1c5c69e857eeb1532553b,526,197499,1810094,True,1807,2075,0.465482,330.492419,0.0,1.466842,330.49286,0.0,1.27774,0.726442,394,371,1.333333,1.4,5.938889,6.561111,0.224509,0.213378,0.01709428,0.0,0.00535702,0.19151204,0.00089779,2.4e-07,0.00534689,1.013e-05
0x5140561d192124a1844b6cb32bd8e3e8af432d48,527,11071,131155,True,6,3,0.666667,0.009297,0.0,0.00164,0.01,0.0003,0.003767,0.001462,90,5,0.066667,0.033333,0.033333,0.016667,2.0,2.0,0.00888163,0.0,0.00081301,0.04465896,0.07142857,1e-08,0.000271,0.00054201
0xfedca298bc90d5184b58e0ebc91a9dde46494724,528,70152,227261,True,43,8,0.843137,0.14,0.0,0.007,0.1465,0.004,0.041332,0.029642,144,26,0.133333,0.066667,0.238889,0.044444,0.55814,1.5,0.00378678,2.427e-05,0.00051318,0.02430366,0.00534759,0.0,9.978e-05,0.00041339
0x33442aaf93e5f4eae3043103495133a2fb5c783b,529,5741,148568,True,12,27,0.307692,10.100587,0.525028,2.674418,4.196787,0.010006,1.191972,0.090222,269,23,0.066667,0.2,0.022222,0.094444,3.0,2.117647,0.01415518,0.0,0.00139373,0.2322752,0.0,0.0,0.00121951,0.00017422
0x23e1c81cafbdb7d01b2d630cd401a33843730817,530,6982,146428,True,5,3,0.625,0.008577,0.0,0.001719,0.009,4e-05,0.00368,0.002447,5,2,0.166667,0.1,0.027778,0.016667,6.0,6.0,0.01145305,0.0,0.00085948,0.01513875,0.2,0.0,0.00042974,0.00042974
0x83d7cb758c30d067e99e9f52f9e4f987101ab888,531,620,1136,True,3,6,0.333333,3.502538,0.3,1.380846,1.0,0.46447,0.690664,0.001449,7,4,0.1,0.2,0.016667,0.033333,6.0,6.0,0.04124731,0.06025482,0.01453958,0.19022703,0.0,0.0,0.00969305,0.00484653
0x994fd532638e851981338b4a2a1b73ff022d46a0,532,55,96,True,13,3,0.8125,10.453,0.346658,1.756972,18.0,0.1,7.615597,0.006153,1,2,0.433333,0.1,0.072222,0.016667,6.0,6.0,0.13534186,0.12264151,0.27777778,0.25961538,0.0,0.04354189,0.03703704,0.24074074
0xb8cf411b956b3f9013c1d0ac8c909b086218207c,533,18846,521715,True,4618,5636,0.450361,1500.0,0.001,1.753392,327.224291,0.00416,1.56083,699.677417,234,145,0.366667,0.933333,0.455556,0.833333,0.804878,1.12,0.15824696,0.13826757,0.45805253,0.17940528,1.42e-06,0.0,0.2395861,0.21846644
0x9666cb90aad9316174f2f0c6e7b9fc1355d8b730,534,1311,11883,True,2,1,0.666667,0.007717,0.0,0.003859,0.01,0.01,0.01,0.002283,0,1,0.066667,0.033333,0.011111,0.005556,5.999999,5.999999,0.02721265,0.0,0.00229008,0.01164446,1.0,1.5e-07,0.00076336,0.00152672
0x81c4fa36ffa259a7a302ff19ba5e6eb8c4c0d9c8,535,2100,23581,True,2,2,0.5,0.193,0.19,0.1915,0.199622,0.193444,0.196533,0.010067,64,3,0.066667,0.033333,0.011111,0.011111,5.999999,3.0,0.02188299,0.00051956,0.00190567,0.25785961,0.16666667,0.0,0.00095283,0.00095283
0xe7cc576611c2df800862db667140a90cf9ec4b72,536,112,3973,True,1,7,0.125,13.265,13.265,13.265,5.0,0.5,1.896364,0.009551,49,2,0.033333,0.0,0.005556,0.038889,5.999999,0.0,0.09709366,0.08959869,0.07207207,0.16921269,0.0,0.0,0.06306306,0.00900901
0x2a9c11f8e7c75f4342d2e4ba4714f99d5e1a998a,537,170952,1230492,True,103,27,0.792308,0.009238,0.0,0.000144,0.01,0.0001,0.001562,0.027359,349,43,0.066667,0.0,0.172222,0.088889,0.387097,0.0,0.00242712,0.00012432,0.00059081,0.03072481,0.01074561,0.0,9.359e-05,0.00049722
0x9ff5d74f5686d8e599fa2f6fe9efadc06faf7df6,538,1397,14147,True,2,1,0.666667,0.007717,0.0,0.003859,0.01,0.01,0.01,0.002283,0,1,0.066667,0.033333,0.011111,0.005556,5.999999,5.999999,0.02639229,3.75e-06,0.002149,0.03389513,1.0,0.0,0.00071633,0.00143266
0x3484678ac87dc2c324f94f687d56dc917b4c3ccc,539,15797,380799,True,10,11,0.47619,36.23,0.0,3.946752,15.994559,0.00639,3.32206,-2.924859,22,4,0.333333,0.366667,0.055556,0.061111,6.0,6.0,0.00748739,0.00325787,0.00107622,0.08910402,0.01470588,0.0,0.00069638,0.00037984
0x78c544eede78eb781707a1d46377bf6be9d028df,540,15642,126646,True,1,3,0.25,2.06,2.06,2.06,0.88,0.5,0.69,0.01,0,2,0.033333,0.1,0.005556,0.016667,5.999999,6.0,0.00824395,9.72e-06,0.00025574,0.04112949,0.0,0.0,0.0001918,6.393e-05
0x7664f054e670224658c05eeb89b16eabcc74a286,541,32446,434747,True,56,38,0.595745,4.300168,0.004126,0.652962,5.07,0.15,0.962835,0.021846,84,44,0.733333,0.566667,0.311111,0.211111,2.357143,2.684211,0.0073286,0.00057305,0.00277393,0.13768046,0.00149813,0.0,0.00104793,0.001726
0xf5e358fbbbacfd1c98ad045c53cc5bfec13bbad8,542,3801,43249,True,2,1,0.666667,0.992761,0.0,0.49638,1.0,1.0,1.0,0.007239,0,1,0.066667,0.033333,0.011111,0.005556,5.999999,5.999999,0.01547471,6.9e-07,0.00078947,0.03032343,1.0,0.0,0.00026316,0.00052632
0xaf1931c20ee0c11bea17a41bfbbad299b2763bc0,543,40679,531914,True,2664,9337,0.221982,8776.731449,0.0001,128.073704,1400.0,0.0,8.455467,-262239.655206,461,275,0.333333,0.333333,0.361111,0.388889,0.923077,0.857143,0.12327663,0.07289048,0.17338611,0.07576737,0.00013105,5e-08,0.12439156,0.04899454
0xb997fcd0574052a26f68518afcb30fd46ef3f90f,544,91,3792,True,1,6,0.142857,11.81,11.81,11.81,5.5,0.0,1.968496,0.000976,0,2,0.033333,0.2,0.005556,0.033333,5.999999,6.0,0.10673484,0.02134831,0.06666667,0.22597809,0.0,0.0,0.05555556,0.01111111
0xe17c0d93c87be3fbacef0cfb431311c7c76ef972,545,8216,81993,True,5,7,0.416667,1.035,0.05,0.381,0.3,0.0,0.125286,-1.028,223,12,0.0,0.033333,0.027778,0.016667,0.0,2.0,0.01125721,0.0,0.00097383,0.00381416,0.0,0.0,0.0008521,0.00012173
0xcd3c47d9daf39b58e9a17b21012caaaab9050ef1,546,13029,337528,True,21,4,0.84,3.512813,0.0,0.299261,2.64009,0.01,0.721012,-3.400439,52,5,0.666667,0.066667,0.116667,0.022222,5.714286,3.0,0.0079972,2.948e-05,0.00069082,0.12826572,0.11111111,0.0,0.00023027,0.00046055
0x1f51f78b2304be9e97bf0f682f8c6b6e6aace53e,547,2539,43769,True,8,3,0.727273,1.033029,0.0,0.132016,1.03534,0.01,0.353568,0.004575,56,4,0.066667,0.033333,0.044444,0.016667,1.5,2.0,0.01977018,0.00030285,0.00236407,0.17368233,0.33333333,0.0,0.00078802,0.00157604
0xe724ced12b16bc51aad7514d498d527216a259dc,548,83349,920416,True,52,85,0.379562,40.000882,0.0,0.952194,17.250897,1e-06,0.58341,0.07574,20,17,1.733333,2.833333,0.288889,0.472222,6.0,6.0,0.00449831,0.00491619,0.00128377,0.04751032,0.01218351,0.0,0.00073187,0.0005519
0xc091d35eb5183426b19abd9c692962ca17749e9a,549,19140,506970,True,10,3,0.769231,0.16,0.0,0.017075,0.155,0.01,0.058333,0.004246,0,2,0.333333,0.1,0.055556,0.016667,6.0,6.0,0.00682757,0.0,0.00026125,0.13587665,0.33333333,0.0,0.0001045,0.00015675
0x28f951afd3c9be7383034e56b7259a262fe3e245,550,17315,92766,True,22,19,0.536585,1.497564,0.002155,0.460175,1.5,0.1,0.533734,0.017094,88,21,0.3,0.2,0.122222,0.105556,2.454545,1.894737,0.009397,0.00073748,0.00236803,0.29151536,0.0,3.75e-05,0.00109738,0.00127065
0xdf58164bf6282b954aab3b900d2910a354ef3a11,551,19232,217626,True,14,5,0.736842,0.0,0.0,0.0,0.01,0.000933,0.003182,0.015908,272,10,0.066667,0.066667,0.022222,0.011111,3.0,5.999999,0.00750936,5.408e-05,0.00072799,0.10430675,0.06593407,0.0,0.000208,0.00051999
0x9d74525cb76fc400d8cea39121a21613e4b9c6b2,552,4807,70590,True,2,1,0.666667,0.017989,0.0,0.008995,0.02,0.02,0.02,0.002011,10,2,0.066667,0.033333,0.011111,0.005556,5.999999,5.999999,0.0135044,4.42e-06,0.00062422,0.00759577,0.33333333,0.0,0.00020807,0.00041615
0xcdb67dfa48d6bba9d0b81a7e84dc5599795adacd,553,4830,76261,True,2,1,0.666667,0.018703,0.0,0.009352,0.02,0.02,0.02,0.001297,0,1,0.066667,0.033333,0.011111,0.005556,5.999999,5.999999,0.01345352,0.0,0.00062125,0.00759477,1.0,0.0,0.00020708,0.00041416
0x6d3fb722fc164ea70d2410be769490c6500b9a45,554,61,129,True,11,6,0.647059,8.5,2.997695,7.89979,24.725047,0.570419,14.484528,0.009471,0,1,0.366667,0.2,0.061111,0.033333,6.0,6.0,0.13106724,0.15225989,0.28333333,0.43496377,0.0,0.00293805,0.1,0.18333333
0x4b7d69c60f9b31695174f845f2db8386632b976b,555,3928,10767,True,8,6,0.571429,0.331034,0.000992,0.082872,0.334852,0.008,0.111159,0.003973,506,8,0.033333,0.033333,0.027778,0.016667,1.2,2.0,0.015625,1.083e-05,0.00331042,0.00215177,0.0,0.0,0.00152788,0.00178253
0xb950a0d378c6b3a7565d94abbd72951c611c365a,556,161437,1271796,True,205,22,0.903084,0.2,0.0,0.002764,0.56707,0.0,0.029457,0.081525,184,33,0.1,0.033333,1.138889,0.116667,0.087805,0.285714,0.0030253,2.231e-05,0.00062563,0.05352931,0.00285088,0.0,8.053e-05,0.00054511
0x14ca4346167a1e3b872f86af0fe118c60e77dd68,557,13350,126251,True,1,2,0.333333,2.953645,2.953645,2.953645,2.454128,0.5,1.477064,0.000483,1,3,0.033333,0.066667,0.005556,0.011111,5.999999,5.999999,0.0093139,3.281e-05,0.00022474,0.19313466,0.0,0.0,0.00014982,7.491e-05
0x66f9c60ec1ffe18800dd0ffc4dc3be795e3ab34a,558,9040,153687,True,2,4,0.333333,1.0,0.07,0.535,0.945586,0.01,0.475675,0.832701,228,4,0.033333,0.033333,0.011111,0.005556,3.0,5.999999,0.01108692,7.701e-05,0.00066379,0.1456681,0.33333333,0.0,0.00044253,0.00022126
0xf8a8d3ccd66e4ff4e45e0b13575096afce5687bc,559,17869,370693,True,4,2,0.666667,1.494,0.0,0.376086,1.495,0.015,0.755,0.005655,0,2,0.133333,0.066667,0.022222,0.011111,6.0,5.999999,0.00696578,0.0,0.00027983,0.09346458,0.33333333,0.0,0.00011193,0.0001679
0x78d9a6d3f7f2e5f069ab4ef95f0de5877f93b4d3,560,24529,354158,True,20,10,0.666667,100.0,0.0,10.421606,100.0,0.00504,20.245467,-5.977455,186,24,0.066667,0.033333,0.1,0.05,0.666667,0.666667,0.00594482,2.838e-05,0.00061155,0.02251239,0.05714286,0.0,0.00012231,0.00048924
